,churn,account_length,voice_plan,voice_messages,intl_plan,intl_mins,intl_calls,intl_charge,day_calls,eve_calls,night_calls,customer_calls,Total_Charge
3667,1,69,0,0,0,6.1,5,1.65,122,114,129,4,73.26
3668,0,122,0,0,0,8.5,5,2.3,95,113,76,2,49.0
3669,0,138,0,0,0,11.2,4,3.02,106,110,102,0,62.47
3670,0,19,1,34,0,11.8,10,3.19,111,118,81,3,61.66
3671,0,141,0,0,0,11.1,6,3.0,94,84,110,3,46.709999999999994
3672,0,79,1,27,0,7.8,4,2.11,125,108,97,1,54.879999999999995
3673,0,171,0,0,0,5.3,3,1.43,78,113,100,0,68.54
3674,0,51,0,0,0,12.4,3,3.35,106,82,115,0,34.8
3675,1,114,0,0,0,11.0,3,2.97,119,105,129,1,79.03
3676,0,98,0,0,0,8.9,2,2.4,60,65,100,1,50.830000000000005
3677,0,94,0,0,0,9.4,3,2.54,95,87,111,2,58.769999999999996
3678,0,100,1,39,0,11.2,4,3.02,74,80,89,2,60.300000000000004
3679,0,125,0,0,0,4.7,6,1.27,105,123,94,1,52.94
3680,0,81,0,0,0,8.7,6,2.35,84,107,94,2,65.42999999999999
3681,1,154,0,0,0,8.8,5,2.38,115,103,60,0,77.39
3682,0,91,0,0,0,16.1,5,4.35,77,113,85,2,53.88
3683,0,94,0,0,0,5.5,3,1.49,50,142,79,1,53.120000000000005
3684,0,57,0,0,0,9.1,2,2.46,103,112,74,1,49.43
3685,0,140,0,0,0,10.9,4,2.94,86,151,83,0,48.93000000000001
3686,1,64,0,0,0,12.0,2,3.24,88,89,107,1,76.91000000000001
3687,0,52,0,0,1,12.4,3,3.35,60,129,117,1,58.51
3688,1,117,0,0,0,10.3,1,2.78,71,76,103,0,77.33000000000001
3689,0,119,0,0,0,12.7,1,3.43,98,91,117,3,53.300000000000004
3690,0,85,0,0,0,9.1,4,2.46,107,101,99,3,51.4
3691,0,92,0,0,0,11.2,2,3.02,103,97,104,0,60.21000000000001
3692,1,116,0,0,0,13.7,2,3.7,114,71,109,5,72.62
3693,0,163,0,0,0,10.4,6,2.81,70,92,88,0,48.089999999999996
3694,0,88,0,0,0,11.4,5,3.08,97,81,89,2,47.66
3695,0,83,0,0,0,14.7,6,3.97,85,114,110,1,55.42
3696,0,117,0,0,0,13.9,5,3.75,122,103,75,1,47.09
3697,0,90,0,0,0,14.1,1,3.81,109,114,112,0,61.730000000000004
3698,0,137,0,0,0,10.4,6,2.81,102,98,88,0,47.82000000000001
3699,0,112,0,0,0,10.0,4,2.7,81,100,111,1,47.89
3700,0,52,0,0,0,9.6,5,2.59,108,136,73,4,70.34
3701,0,173,1,20,0,13.3,4,3.59,100,76,131,1,30.619999999999997
3702,1,3,0,0,0,5.9,6,1.59,100,78,119,3,56.14
3703,0,120,1,27,0,11.1,2,3.0,142,103,81,1,63.67
3704,0,132,0,0,0,8.4,3,2.27,126,76,108,1,39.96
3705,0,101,0,0,0,5.8,1,1.57,71,122,97,1,43.870000000000005
3706,0,58,0,0,0,15.0,9,4.05,107,104,123,3,53.95
3707,0,74,0,0,0,6.3,2,1.7,72,103,71,2,66.42
3708,0,113,0,0,0,9.9,4,2.67,109,81,94,3,60.47999999999999
3709,0,132,0,0,0,7.1,5,1.92,83,97,106,3,52.28
3710,0,24,1,41,0,10.4,2,2.81,80,77,107,1,64.59
3711,0,127,0,0,0,8.6,3,2.32,91,85,125,2,40.56999999999999
3712,0,85,0,0,0,13.0,3,3.51,130,75,77,0,63.7
3713,0,59,0,0,0,10.5,4,2.84,85,121,98,3,45.64
3714,0,15,0,0,1,11.7,3,3.16,85,79,117,1,60.68000000000001
3715,0,113,1,30,0,14.9,5,4.02,87,89,77,2,56.769999999999996
3716,0,43,0,0,0,8.0,9,2.16,114,131,69,0,50.400000000000006
3717,1,185,1,24,0,12.3,2,3.32,100,77,98,5,39.160000000000004
3718,0,127,0,0,0,12.7,3,3.43,106,99,103,1,51.65
3719,0,69,0,0,0,9.3,3,2.51,101,99,138,0,58.6
3720,0,102,0,0,0,10.9,2,2.94,60,70,90,1,58.790000000000006
3721,0,126,0,0,0,11.2,3,3.02,56,91,74,2,59.07
3722,0,137,0,0,0,10.3,2,2.78,98,115,115,2,45.28
3723,0,80,0,0,0,15.2,4,4.1,70,83,111,1,48.589999999999996
3724,0,86,0,0,0,11.4,5,3.08,82,96,125,0,50.650000000000006
3725,0,120,1,40,0,12.1,3,3.27,80,84,65,1,64.11
3726,0,85,1,21,0,15.7,2,4.24,132,105,95,2,67.87
3727,0,103,0,0,0,9.0,11,2.43,100,100,112,2,62.66000000000001
3728,0,53,1,22,0,6.0,2,1.62,115,119,126,0,38.57
3729,0,115,0,0,1,12.7,5,3.43,105,68,102,0,47.67
3730,0,116,0,0,1,10.5,4,2.84,102,97,101,1,53.480000000000004
3731,0,93,1,23,0,15.3,2,4.13,91,107,68,1,55.629999999999995
3732,0,106,0,0,0,7.2,3,1.94,73,112,131,1,53.03
3733,1,92,0,0,0,9.3,10,2.51,73,100,98,1,75.63000000000001
3734,0,110,0,0,0,16.5,4,4.46,92,97,76,4,55.17
3735,0,122,0,0,1,5.3,9,1.43,86,98,94,1,58.089999999999996
3736,0,82,0,0,0,6.9,4,1.86,99,110,61,2,63.71999999999999
3737,0,71,0,0,0,8.5,10,2.3,114,105,87,4,57.589999999999996
3738,1,91,0,0,0,8.9,4,2.4,110,79,83,4,41.760000000000005
3739,0,109,0,0,0,14.0,4,3.78,104,91,95,0,61.0
3740,0,126,1,42,0,10.6,3,2.86,96,98,73,2,64.73
3741,0,98,0,0,0,9.7,1,2.62,81,114,97,2,48.23
3742,0,98,0,0,0,9.0,7,2.43,78,130,124,0,40.55
3743,0,78,0,0,0,6.9,5,1.86,124,121,88,0,45.620000000000005
3744,0,44,0,0,0,9.8,5,2.65,122,72,93,0,58.47
3745,0,60,0,0,0,9.9,9,2.67,100,85,110,0,55.92999999999999
3746,1,113,0,0,0,10.2,6,2.75,115,106,104,1,66.75
3747,0,101,0,0,0,7.7,5,2.08,105,136,150,0,56.35
3748,0,147,0,0,0,10.2,4,2.75,80,123,89,2,60.07
3749,0,21,0,0,0,9.6,2,2.59,105,88,143,3,58.760000000000005
3750,0,141,0,0,0,12.0,9,3.24,129,86,93,1,58.14
3751,0,87,0,0,0,16.3,1,4.4,83,95,119,4,69.42999999999999
3752,0,69,0,0,0,12.4,4,3.35,94,106,90,0,62.84
3753,0,169,0,0,0,13.7,6,3.7,96,120,112,3,49.379999999999995
3754,1,102,0,0,0,10.5,3,2.84,82,124,82,3,72.63
3755,0,174,0,0,0,11.0,5,2.97,80,81,121,2,32.86
3756,0,53,0,0,0,7.7,4,2.08,85,90,67,3,48.690000000000005
3757,0,44,1,25,0,8.0,5,2.16,106,147,107,1,54.589999999999996
3758,0,89,1,15,0,11.9,2,3.21,83,97,141,0,68.59
3759,0,116,0,0,0,11.2,7,3.02,127,110,80,3,58.75
3760,0,143,0,0,0,8.5,7,2.3,109,93,139,0,62.79
3761,0,78,1,20,1,11.2,3,3.02,102,105,93,0,66.31
3762,0,93,0,0,0,7.8,3,2.11,100,136,66,2,63.0
3763,0,106,0,0,0,8.1,2,2.19,120,79,140,0,64.0
3764,0,116,0,0,0,12.4,4,3.35,88,103,106,2,46.129999999999995
3765,0,42,0,0,0,14.0,4,3.78,122,58,114,2,69.32
3766,0,173,0,0,0,9.6,2,2.59,75,95,146,1,40.36
3767,0,80,0,0,0,15.6,4,4.21,77,69,159,0,66.69
3768,0,70,1,23,0,9.7,4,2.62,95,80,76,1,62.83
3769,1,162,0,0,1,8.1,7,2.19,126,84,87,0,56.89999999999999
3770,0,112,0,0,0,14.1,3,3.81,73,136,96,2,60.76
3771,0,186,0,0,0,12.4,6,3.35,104,115,112,0,66.4
3772,0,99,0,0,0,12.2,4,3.29,51,117,92,1,59.83
3773,0,56,0,0,0,11.7,3,3.16,52,69,68,0,65.47
3774,0,135,1,38,0,11.9,6,3.21,92,93,108,4,57.22
3775,0,83,0,0,0,11.5,4,3.11,105,86,80,2,27.03
3776,0,48,0,0,0,11.4,7,3.08,93,61,102,1,61.72
3777,0,112,1,31,0,10.4,6,2.81,92,107,142,0,58.97
3778,0,112,0,0,0,8.2,4,2.21,102,118,107,1,33.92
3779,0,141,0,0,0,5.7,7,1.54,123,119,65,1,28.89
3780,0,73,1,19,0,14.9,4,4.02,108,90,99,2,49.02
3781,0,81,0,0,0,11.7,3,3.16,98,103,113,3,55.63
3782,0,165,1,17,0,10.6,7,2.86,68,112,121,1,54.620000000000005
3783,0,70,0,0,0,15.0,6,4.05,98,113,126,1,41.29
3784,0,79,0,0,0,12.2,4,3.29,90,83,98,1,56.65
3785,0,126,0,0,0,13.7,10,3.7,138,93,148,3,52.53
3786,0,77,0,0,0,13.7,3,3.7,92,131,132,0,50.230000000000004
3787,0,72,1,31,0,11.8,1,3.19,124,96,94,3,72.2
3788,0,142,0,0,0,3.1,4,0.84,66,109,112,1,64.19
3789,0,169,0,0,0,9.5,4,2.57,111,124,101,1,49.57
3790,0,110,1,37,0,5.1,6,1.38,80,141,110,0,55.86000000000001
3791,0,88,0,0,0,7.9,4,2.13,112,80,71,1,59.46000000000001
3792,1,80,1,33,0,11.2,4,3.02,109,68,119,1,54.24
3793,0,43,1,39,0,15.6,5,4.21,108,116,92,1,54.81
3794,0,144,1,26,0,6.6,2,1.78,94,85,95,2,59.09
3795,0,142,0,0,0,9.2,6,2.48,95,91,95,2,41.78
3796,0,158,1,22,0,10.9,3,2.94,86,104,92,2,59.08
3797,0,78,1,28,0,10.4,3,2.81,109,99,106,3,45.57
3798,0,131,0,0,0,11.5,4,3.11,141,93,132,1,62.37
3799,0,61,1,38,0,9.7,1,2.62,108,120,160,3,37.88
3800,0,73,1,6,0,6.8,11,1.84,105,98,107,4,69.68
3801,0,100,1,26,0,12.0,5,3.24,80,83,120,1,62.23
3802,0,100,0,0,0,8.1,2,2.19,115,130,119,2,64.41
3803,1,109,1,39,0,7.8,6,2.11,58,108,57,1,74.66
3804,0,103,1,29,0,14.0,7,3.78,111,84,93,2,65.61
3805,0,139,0,0,0,9.8,4,2.65,90,106,105,2,49.13000000000001
3806,0,63,0,0,0,12.9,3,3.48,105,66,109,2,39.300000000000004
3807,0,115,0,0,0,12.7,3,3.43,135,119,84,0,50.14
3808,0,77,0,0,0,10.1,2,2.73,69,84,96,3,60.349999999999994
3809,0,14,0,0,0,9.7,3,2.62,77,103,129,4,63.09
3810,0,81,0,0,0,12.2,4,3.29,97,109,53,0,51.68
3811,0,113,0,0,0,9.1,4,2.46,107,87,136,3,55.099999999999994
3812,0,93,1,36,1,9.8,3,2.65,109,88,95,0,67.02
3813,0,77,0,0,0,10.0,3,2.7,83,91,91,3,53.54
3814,0,125,1,25,0,12.5,3,3.38,133,61,110,2,52.39
3815,0,88,0,0,0,8.8,6,2.38,96,92,113,2,56.190000000000005
3816,0,89,0,0,0,10.4,2,2.81,95,87,99,0,57.35
3817,0,40,0,0,0,9.4,3,2.54,105,143,123,3,52.18
3818,0,124,0,0,0,6.1,6,1.65,84,130,73,1,63.44
3819,0,117,0,0,0,7.5,3,2.03,118,112,97,2,64.52
3820,0,83,0,0,0,10.2,2,2.75,115,98,124,2,60.59
3821,0,7,0,0,0,12.0,7,3.24,85,80,68,2,45.13
3822,1,104,0,0,0,7.2,4,1.94,141,127,104,0,80.33999999999999
3823,0,128,0,0,0,11.8,6,3.19,108,111,57,1,52.89
3824,0,76,0,0,0,8.6,1,2.32,127,91,103,2,58.67999999999999
3825,0,135,0,0,0,12.5,2,3.38,125,100,87,0,66.28
3826,0,59,1,45,0,14.0,12,3.78,113,95,129,1,38.230000000000004
3827,0,111,1,33,0,15.1,3,4.08,97,88,97,1,57.660000000000004
3828,0,110,0,0,0,6.5,4,1.76,110,116,99,1,55.809999999999995
3829,0,173,1,18,1,11.2,5,3.02,89,114,115,2,43.07000000000001
3830,0,60,0,0,0,13.3,10,3.59,66,65,139,1,67.19
3831,0,117,0,0,0,3.7,3,1.0,84,92,101,3,65.72
3832,0,54,0,0,0,7.8,3,2.11,84,89,109,2,60.94
3833,0,76,1,35,0,3.8,3,1.03,94,101,109,0,71.22
3834,0,167,1,30,0,11.7,2,3.16,118,109,84,0,60.81
3835,0,98,0,0,0,11.4,5,3.08,106,92,88,2,51.34
3836,0,74,0,0,0,16.1,4,4.35,79,105,86,4,58.34
3837,0,112,0,0,0,11.7,3,3.16,78,75,105,2,61.22
3838,0,138,1,28,0,8.9,9,2.4,59,122,116,0,56.65
3839,0,65,0,0,0,11.8,15,3.19,109,89,69,3,59.68
3840,0,194,1,42,0,10.8,16,2.92,109,125,81,3,65.34
3841,1,131,0,0,0,13.3,1,3.59,97,96,136,0,56.65
3842,0,54,0,0,0,8.1,3,2.19,89,110,139,4,63.27
3843,0,78,1,27,0,13.0,4,3.51,88,75,118,3,43.97
3844,0,115,1,30,0,9.9,6,2.67,65,62,92,2,54.11
3845,0,99,0,0,0,11.5,3,3.11,103,120,56,0,55.620000000000005
3846,0,120,0,0,0,11.9,2,3.21,58,103,91,0,52.260000000000005
3847,1,112,0,0,0,11.1,2,3.0,101,92,101,4,43.1
3848,0,1,1,26,0,8.3,3,2.24,84,79,122,2,43.49
3849,0,94,0,0,0,4.6,5,1.24,72,79,96,2,58.65
3850,0,94,0,0,0,13.9,4,3.75,109,109,71,0,57.71
3851,1,178,1,32,0,10.4,7,2.81,95,55,113,6,50.56999999999999
3852,1,136,0,0,0,17.2,4,4.64,121,123,98,0,69.84
3853,0,86,1,25,0,12.0,2,3.24,97,118,97,1,48.12
3854,1,87,0,0,0,7.1,3,1.92,70,89,112,4,49.459999999999994
3855,0,18,0,0,0,11.9,6,3.21,115,114,111,1,48.76
3856,0,49,0,0,0,7.4,1,2.0,142,100,86,0,56.260000000000005
3857,0,20,1,27,0,8.9,4,2.4,105,120,99,1,67.88999999999999
3858,0,131,1,29,0,10.0,1,2.7,114,70,82,0,29.880000000000003
3859,0,11,0,0,0,9.9,4,2.67,111,78,77,0,39.15
3860,0,99,0,0,0,10.8,4,2.92,90,117,88,3,57.25
3861,0,61,0,0,0,8.1,2,2.19,126,76,81,0,64.64
3862,0,137,0,0,0,13.6,4,3.67,101,81,123,0,46.93000000000001
3863,0,49,1,42,0,7.4,3,2.0,67,125,88,2,47.080000000000005
3864,0,83,0,0,0,13.2,4,3.56,114,138,146,1,66.29
3865,0,192,0,0,0,12.4,4,3.35,83,102,68,1,54.02
3866,0,105,0,0,0,8.1,9,2.19,70,83,80,1,59.53
3867,0,124,0,0,0,4.2,2,1.13,108,106,84,1,60.129999999999995
3868,1,90,0,0,0,5.3,4,1.43,77,94,119,3,72.66
3869,0,111,0,0,0,10.5,7,2.84,107,70,88,0,60.760000000000005
3870,0,135,0,0,0,10.4,2,2.81,105,120,83,3,50.52
3871,0,121,1,22,0,10.4,2,2.81,107,94,114,1,71.30000000000001
3872,0,57,0,0,1,8.3,5,2.24,94,115,92,1,60.60999999999999
3873,1,63,0,0,0,13.4,6,3.62,86,112,67,4,49.059999999999995
3874,0,97,0,0,0,6.5,3,1.76,97,85,118,1,56.599999999999994
3875,0,93,0,0,1,9.1,9,2.46,133,77,126,1,57.85
3876,0,97,0,0,0,13.0,4,3.51,138,91,119,1,70.34
3877,0,134,1,10,0,10.0,3,2.7,79,94,137,2,43.82000000000001
3878,0,57,1,37,0,11.9,3,3.21,94,76,113,0,40.43
3879,0,109,0,0,1,10.2,3,2.75,101,119,112,3,56.8
3880,0,66,1,21,0,9.7,4,2.62,110,104,105,3,44.129999999999995
3881,0,162,1,21,0,10.6,3,2.86,128,128,100,2,62.68000000000001
3882,0,115,1,26,0,14.8,7,4.0,142,89,77,0,54.54
3883,0,132,0,0,0,11.7,4,3.16,144,89,126,2,55.81999999999999
3884,0,152,0,0,0,12.6,5,3.4,113,101,78,0,66.16000000000001
3885,0,86,1,29,0,13.8,3,3.73,107,101,137,1,65.64
3886,0,36,0,0,0,5.9,3,1.59,132,69,83,1,60.6
3887,0,118,0,0,0,6.8,2,1.84,96,113,137,0,57.33
3888,0,137,1,20,0,12.7,6,3.43,91,121,98,1,63.19
3889,0,67,0,0,0,6.3,4,1.7,77,88,88,2,58.02
3890,0,164,0,0,0,11.3,6,3.05,90,99,105,1,56.209999999999994
3891,0,180,0,0,0,0.4,7,0.11,69,138,83,1,66.66
3892,0,80,1,22,0,11.3,2,3.05,142,111,85,1,64.69
3893,0,126,0,0,0,7.5,6,2.03,82,111,136,1,52.64
3894,0,138,0,0,0,10.4,4,2.81,124,64,98,1,56.709999999999994
3895,0,101,0,0,0,11.1,6,3.0,122,91,170,0,55.769999999999996
3896,0,147,0,0,0,8.9,3,2.4,91,83,114,0,46.81
3897,0,58,0,0,0,7.9,3,2.13,106,77,85,0,52.24
3898,0,35,1,23,0,10.1,7,2.73,106,132,88,4,58.59
3899,0,163,1,39,0,11.4,4,3.08,104,65,118,0,80.19
3900,0,103,0,0,0,11.2,1,3.02,74,97,94,1,63.25
3901,1,152,0,0,0,10.9,4,2.94,143,69,114,2,77.28
3902,0,44,0,0,0,12.5,5,3.38,85,128,74,1,61.480000000000004
3903,0,75,0,0,0,7.6,5,2.05,106,97,94,2,53.120000000000005
3904,0,103,0,0,0,9.7,3,2.62,111,129,78,1,41.910000000000004
3905,0,126,0,0,0,12.4,6,3.35,102,114,83,1,63.59
3906,0,104,0,0,0,19.3,4,5.21,105,96,123,1,55.82
3907,0,99,1,21,0,14.6,5,3.94,97,47,84,2,54.019999999999996
3908,0,119,0,0,0,10.8,8,2.92,105,104,83,2,69.02
3909,1,155,1,38,1,8.0,2,2.16,84,119,69,1,67.0
3910,0,51,1,43,0,8.5,2,2.3,94,105,91,2,53.580000000000005
3911,0,142,0,0,0,6.5,6,1.76,98,85,136,1,61.169999999999995
3912,0,108,0,0,0,12.1,3,3.27,105,107,87,2,56.23
3913,0,154,1,14,0,10.2,3,2.75,113,144,112,1,55.16
3914,0,171,0,0,0,11.6,4,3.13,103,58,115,1,53.03
3915,0,33,0,0,0,7.5,1,2.03,77,102,119,0,63.870000000000005
3916,1,68,0,0,1,19.2,4,5.18,99,106,80,3,61.12
3917,0,65,1,21,0,11.0,9,2.97,120,90,93,4,56.120000000000005
3918,0,95,1,35,0,13.1,4,3.54,86,132,72,5,71.22
3919,0,47,1,28,0,10.5,10,2.84,88,106,103,0,60.839999999999996
3920,0,49,1,20,0,12.3,3,3.32,109,105,91,4,66.75
3921,0,104,0,0,0,9.3,4,2.51,97,104,158,3,52.66
3922,0,173,0,0,0,6.9,5,1.86,81,100,99,0,44.78
3923,0,98,1,20,1,10.9,4,2.94,112,65,104,3,50.43
3924,0,81,0,0,0,11.9,4,3.21,113,80,83,1,50.95
3925,0,70,0,0,0,12.6,1,3.4,82,112,108,1,51.120000000000005
3926,0,63,1,19,0,11.3,3,3.05,75,103,100,3,55.7
3927,0,32,0,0,0,11.0,4,2.97,78,115,70,2,46.28999999999999
3928,0,111,0,0,0,7.7,1,2.08,98,87,107,0,57.940000000000005
3929,0,96,0,0,0,9.4,3,2.54,125,119,102,4,56.33
3930,0,79,0,0,0,9.5,3,2.57,108,72,135,3,59.0
3931,1,123,0,0,0,9.9,3,2.67,90,104,95,2,75.69
3932,1,88,0,0,0,10.6,4,2.86,94,130,81,0,36.72
3933,0,182,1,24,0,10.9,7,2.94,73,85,79,0,57.120000000000005
3934,0,84,1,18,1,8.0,4,2.16,114,110,86,3,49.25000000000001
3935,0,109,0,0,0,7.1,4,1.92,103,100,65,0,53.64
3936,0,79,1,12,0,7.8,2,2.11,119,96,116,0,39.51
3937,0,68,1,41,0,11.5,2,3.11,113,115,88,2,59.470000000000006
3938,0,129,0,0,0,9.4,12,2.54,93,117,63,1,26.2
3939,0,70,0,0,0,14.2,5,3.83,80,103,117,2,63.07
3940,0,44,1,20,0,11.6,3,3.13,105,169,121,1,53.85
3941,0,113,0,0,0,11.1,2,3.0,93,85,102,1,60.089999999999996
3942,0,38,0,0,0,9.7,3,2.62,129,83,116,2,62.96000000000001
3943,0,86,1,41,1,11.6,10,3.13,95,101,82,2,63.86
3944,0,170,0,0,0,12.5,5,3.38,94,97,117,1,59.04
3945,0,59,0,0,0,10.3,1,2.78,107,91,100,2,51.760000000000005
3946,0,112,1,22,0,7.4,6,2.0,104,88,84,0,68.85
3947,0,152,0,0,0,11.6,6,3.13,70,102,99,1,57.970000000000006
3948,0,108,1,15,0,14.6,5,3.94,79,99,108,1,60.57
3949,0,91,0,0,0,15.3,7,4.13,120,89,128,1,63.809999999999995
3950,0,57,1,23,0,9.1,5,2.46,57,132,117,1,60.21999999999999
3951,0,112,0,0,0,9.8,3,2.65,53,68,125,1,53.769999999999996
3952,0,100,0,0,0,10.4,3,2.81,69,73,92,1,50.43
3953,0,42,0,0,1,11.1,4,3.0,94,123,94,1,66.91
3954,1,68,0,0,0,14.9,1,4.02,80,143,119,3,70.2
3955,0,132,0,0,0,5.5,4,1.49,90,62,113,0,72.16999999999999
3956,0,137,0,0,1,8.5,5,2.3,80,81,96,0,58.64
3957,0,42,0,0,0,12.4,9,3.35,138,78,70,2,55.169999999999995
3958,0,81,1,17,0,9.5,5,2.57,89,70,92,1,51.58
3959,0,135,0,0,0,12.3,4,3.32,104,96,81,1,45.33
3960,0,102,0,0,0,10.2,1,2.75,77,107,72,0,66.15
3961,1,117,0,0,0,10.6,6,2.86,134,96,122,4,53.66
3962,0,37,1,33,0,11.2,5,3.02,133,115,131,3,66.07
3963,0,72,0,0,0,8.4,5,2.27,64,106,125,1,60.339999999999996
3964,0,48,0,0,0,11.0,2,2.97,110,114,125,1,58.58
3965,0,155,0,0,0,8.4,3,2.27,89,84,60,1,62.400000000000006
3966,1,124,0,0,0,10.3,1,2.78,108,89,96,3,80.56
3967,0,91,0,0,0,14.8,3,4.0,90,102,113,0,58.62
3968,0,169,0,0,0,11.9,5,3.21,120,88,116,1,69.22999999999999
3969,0,74,0,0,0,13.9,4,3.75,71,105,99,0,59.120000000000005
3970,0,101,1,35,1,11.1,3,3.0,88,113,103,1,59.480000000000004
3971,0,142,0,0,0,9.0,7,2.43,81,115,84,1,39.76
3972,0,61,1,31,0,5.1,4,1.38,98,149,117,2,67.3
3973,1,50,0,0,0,7.6,12,2.05,64,123,84,5,53.949999999999996
3974,0,82,0,0,0,12.7,3,3.43,82,101,124,0,62.59
3975,0,142,1,22,0,11.1,4,3.0,144,96,114,2,55.21
3976,0,27,1,32,0,8.4,3,2.27,97,77,117,2,62.09
3977,0,165,1,23,0,8.7,5,2.35,63,62,125,1,53.6
3978,1,111,0,0,1,13.7,2,3.7,47,53,103,2,58.08
3979,0,33,1,16,0,12.1,2,3.27,56,140,109,0,52.82000000000001
3980,0,55,0,0,0,10.9,2,2.94,100,122,99,1,58.07
3981,0,96,0,0,1,7.5,6,2.03,101,83,75,0,43.59
3982,0,115,0,0,0,9.0,4,2.43,97,110,117,1,66.16
3983,1,65,0,0,0,7.6,1,2.05,72,88,110,5,72.59
3984,0,50,0,0,0,10.9,2,2.94,74,98,73,1,51.29
3985,0,137,0,0,0,11.7,7,3.16,121,86,108,2,32.95
3986,1,95,0,0,0,9.9,3,2.67,94,126,128,4,47.47
3987,1,118,0,0,0,12.4,6,3.35,113,114,100,1,75.07000000000001
3988,0,84,0,0,0,11.9,2,3.21,72,92,79,2,60.22
3989,0,42,0,0,0,13.8,1,3.73,99,76,139,1,56.59
3990,0,53,0,0,0,7.8,4,2.11,102,124,65,1,49.42
3991,1,123,0,0,0,12.9,11,3.48,122,101,123,3,43.66
3992,0,60,0,0,0,14.2,2,3.83,117,121,140,1,52.459999999999994
3993,1,112,0,0,0,11.9,4,3.21,95,108,146,1,89.75
3994,0,43,0,0,0,10.7,6,2.89,96,105,62,0,53.95
3995,0,150,1,24,0,11.7,2,3.16,108,110,84,2,58.99
3996,0,92,0,0,0,9.7,6,2.62,100,94,100,2,54.52
3997,0,68,0,0,0,9.2,6,2.48,112,94,77,1,48.31
3998,0,159,0,0,0,8.1,2,2.19,80,119,126,1,54.94
3999,0,158,1,19,0,10.1,3,2.73,88,82,87,0,50.46
4000,0,119,0,0,0,4.2,2,1.13,111,78,84,1,57.25
4001,0,54,1,28,0,7.5,8,2.03,98,120,92,1,63.61
4002,1,60,0,0,1,10.1,2,2.73,91,93,116,1,47.81
4003,0,111,1,23,0,12.3,4,3.32,91,118,87,1,41.26
4004,0,119,1,32,0,12.1,2,3.27,75,92,80,1,56.06
4005,0,74,0,0,0,11.8,10,3.19,110,100,95,0,56.900000000000006
4006,0,118,0,0,0,7.7,4,2.08,92,68,138,1,65.33
4007,0,124,0,0,0,11.6,3,3.13,119,93,91,3,50.41
4008,0,133,0,0,0,11.1,6,3.0,81,123,90,3,55.83
4009,0,49,0,0,0,10.6,4,2.86,88,103,98,1,70.99000000000001
4010,0,112,0,0,0,10.2,4,2.75,109,119,89,2,45.29
4011,0,130,0,0,0,11.4,8,3.08,101,105,117,2,45.040000000000006
4012,0,130,0,0,0,11.7,3,3.16,107,85,94,1,43.519999999999996
4013,0,188,0,0,0,9.8,5,2.65,92,93,89,4,65.01
4014,0,174,0,0,0,10.2,1,2.75,74,142,102,1,54.76
4015,0,57,0,0,0,10.9,3,2.94,114,119,77,3,46.519999999999996
4016,0,98,0,0,1,12.6,3,3.4,118,107,105,1,56.56
4017,0,105,0,0,0,10.9,3,2.94,85,101,126,1,46.38
4018,1,175,1,35,1,5.4,4,1.46,95,100,99,5,47.01
4019,0,100,0,0,0,11.0,6,2.97,124,99,52,2,65.94
4020,0,132,0,0,0,7.8,1,2.11,101,85,92,2,52.92
4021,1,117,0,0,1,13.9,2,3.75,101,96,108,3,61.58
4022,0,65,0,0,0,9.2,4,2.48,138,102,92,1,43.150000000000006
4023,1,131,0,0,0,11.7,2,3.16,105,103,95,5,43.57000000000001
4024,0,114,0,0,0,8.1,6,2.19,113,97,119,2,64.61
4025,0,127,1,24,0,13.5,1,3.65,121,115,103,3,59.970000000000006
4026,0,94,0,0,0,7.4,6,2.0,103,133,67,3,61.44
4027,1,67,0,0,0,10.2,4,2.75,96,114,75,1,55.54
4028,0,123,1,41,0,8.1,3,2.19,127,96,114,3,46.79
4029,0,116,0,0,0,8.8,5,2.38,94,110,65,2,41.49
4030,1,107,0,0,0,12.8,9,3.46,81,116,117,0,76.17
4031,0,110,0,0,0,12.2,4,3.29,128,101,111,1,41.980000000000004
4032,0,29,0,0,0,10.4,2,2.81,109,88,101,1,57.43000000000001
4033,0,76,0,0,0,11.6,8,3.13,109,97,126,2,62.74
4034,0,115,0,0,0,12.8,2,3.46,115,109,102,3,65.22
4035,0,68,0,0,0,6.5,3,1.76,59,126,117,2,64.24
4036,0,63,1,26,0,10.3,2,2.78,80,152,109,2,64.96000000000001
4037,0,69,0,0,0,14.2,7,3.83,128,101,118,2,61.49
4038,0,97,0,0,0,16.2,8,4.37,85,75,127,0,65.96000000000001
4039,0,108,0,0,1,9.1,3,2.46,97,101,102,3,44.17
4040,0,79,0,0,0,10.3,7,2.78,94,110,71,2,53.349999999999994
4041,1,52,0,0,0,16.8,3,4.54,80,82,70,2,72.74000000000001
4042,0,114,0,0,0,10.6,8,2.86,127,93,98,3,58.47
4043,0,90,1,19,0,10.3,2,2.78,57,105,68,1,66.48
4044,0,82,1,33,0,6.8,1,1.84,106,110,113,5,65.60000000000001
4045,0,122,1,21,0,9.6,4,2.59,104,73,92,0,56.660000000000004
4046,0,73,1,33,0,8.6,3,2.32,112,96,104,1,53.03
4047,0,100,0,0,0,14.0,2,3.78,96,110,112,0,67.62
4048,1,124,0,0,0,12.0,3,3.24,80,98,102,3,46.65
